Date,High,Low,Open,Close,Volume,Adj Close
2016-05-03,35.7400016784668,35.2599983215332,35.59000015258789,35.56999969482422,5600600.0,35.15958023071289
2016-05-04,35.16999816894531,34.400001525878906,35.13999938964844,34.7599983215332,13133100.0,34.35892868041992
2016-05-05,35.380001068115234,34.709999084472656,35.04999923706055,34.970001220703125,6172100.0,34.566505432128906
2016-05-06,35.41999816894531,34.84000015258789,34.90999984741211,35.33000183105469,4581000.0,34.92235565185547
2016-05-09,35.56999969482422,34.9900016784668,35.41999816894531,35.279998779296875,8333400.0,34.87293243408203
2016-05-10,36.02000045776367,35.15999984741211,35.5,35.959999084472656,6712100.0,35.54508590698242
2016-05-11,36.459999084472656,35.869998931884766,36.06999969482422,36.060001373291016,8204400.0,35.6439323425293
2016-05-12,36.47999954223633,34.93000030517578,36.31999969482422,35.56999969482422,16763500.0,35.15958023071289
2016-05-13,41.0,39.0,39.189998626708984,40.97999954223633,52756400.0,40.507164001464844
2016-05-16,42.79999923706055,40.540000915527344,40.66999816894531,42.189998626708984,24325800.0,41.70319366455078
2016-05-17,42.58000183105469,41.459999084472656,42.0,42.279998779296875,15709800.0,41.79215621948242
2016-05-18,43.849998474121094,42.0,42.0,43.36000061035156,13526800.0,42.85969543457031
2016-05-19,43.86000061035156,43.130001068115234,43.189998626708984,43.54999923706055,9972000.0,43.04750442504883
2016-05-20,44.5099983215332,43.75,43.81999969482422,44.33000183105469,9777100.0,43.818511962890625
2016-05-23,44.689998626708984,44.130001068115234,44.52000045776367,44.400001525878906,10324100.0,43.8877067565918
2016-05-24,45.5,44.29999923706055,44.41999816894531,45.36000061035156,10394700.0,44.95305252075195
2016-05-25,45.689998626708984,44.810001373291016,45.5,45.16999816894531,11451900.0,44.7647590637207
2016-05-26,45.97999954223633,45.119998931884766,45.25,45.650001525878906,7726200.0,45.240455627441406
2016-05-27,45.970001220703125,45.54999923706055,45.70000076293945,45.900001525878906,6935400.0,45.48820877075195
2016-05-31,46.81999969482422,46.06999969482422,46.099998474121094,46.720001220703125,10313100.0,46.30085372924805
2016-06-01,47.2599983215332,46.36000061035156,46.5,46.810001373291016,9678300.0,46.39004898071289
2016-06-02,47.540000915527344,46.599998474121094,47.060001373291016,47.13999938964844,8176500.0,46.71708679199219
2016-06-03,46.7400016784668,45.65999984741211,46.68000030517578,46.47999954223633,11526900.0,46.06300735473633
2016-06-06,46.959999084472656,46.0,46.599998474121094,46.2400016784668,8062800.0,45.82516098022461
2016-06-07,46.779998779296875,46.310001373291016,46.52000045776367,46.33000183105469,4835000.0,45.91435623168945
2016-06-08,46.5099983215332,45.79999923706055,46.34000015258789,46.18000030517578,5865400.0,45.76569366455078
2016-06-09,47.45000076293945,45.91999816894531,46.02000045776367,47.380001068115234,11804200.0,46.954933166503906
2016-06-10,47.2400016784668,46.13999938964844,46.81999969482422,46.20000076293945,10000600.0,45.785526275634766
2016-06-13,47.70000076293945,46.25,46.25,46.790000915527344,11889700.0,46.3702278137207
2016-06-14,47.099998474121094,46.15999984741211,46.68000030517578,46.880001068115234,7458600.0,46.45941925048828
2016-06-15,47.77000045776367,46.75,47.27000045776367,47.36000061035156,7525900.0,46.93510818481445
2016-06-16,47.630001068115234,46.54999923706055,47.0099983215332,47.54999923706055,6161400.0,47.123409271240234
2016-06-17,47.619998931884766,46.529998779296875,47.61000061035156,46.720001220703125,11775000.0,46.30085372924805
2016-06-20,48.16999816894531,47.439998626708984,47.470001220703125,47.560001373291016,7344200.0,47.133323669433594
2016-06-21,47.88999938964844,47.20000076293945,47.7599983215332,47.27000045776367,5312700.0,46.84592056274414
2016-06-22,47.68000030517578,47.150001525878906,47.369998931884766,47.22999954223633,5065500.0,46.8062744140625
2016-06-23,48.540000915527344,47.650001525878906,47.68000030517578,48.4900016784668,7447000.0,48.05497741699219
2016-06-24,47.36000061035156,45.29999923706055,46.5,45.72999954223633,25442100.0,45.31972885131836
2016-06-27,45.70000076293945,44.56999969482422,45.349998474121094,45.2400016784668,11227200.0,44.834136962890625
2016-06-28,46.150001525878906,45.27000045776367,46.099998474121094,45.900001525878906,9548000.0,45.48820877075195
2016-06-29,47.0099983215332,46.18000030517578,46.29999923706055,46.650001525878906,7973300.0,46.231483459472656
2016-06-30,47.29999923706055,46.349998474121094,46.72999954223633,47.0099983215332,10773500.0,46.58824920654297
2016-07-01,47.36000061035156,46.5,46.75,46.65999984741211,5462200.0,46.241390228271484
2016-07-05,47.43000030517578,46.029998779296875,46.400001525878906,47.349998474121094,9277100.0,46.925201416015625
2016-07-06,47.93000030517578,46.779998779296875,47.02000045776367,47.650001525878906,6827600.0,47.22250747680664
2016-07-07,49.060001373291016,47.75,47.970001220703125,48.88999938964844,9871400.0,48.451385498046875
2016-07-08,51.09000015258789,49.220001220703125,49.40999984741211,50.849998474121094,12048300.0,50.393798828125
2016-07-11,52.400001525878906,51.52000045776367,51.58000183105469,52.02000045776367,11219400.0,51.55330276489258
2016-07-12,53.279998779296875,51.939998626708984,52.599998474121094,52.79999923706055,10919000.0,52.32630920410156
2016-07-13,53.20000076293945,52.70000076293945,52.900001525878906,52.779998779296875,8115100.0,52.30648422241211
2016-07-14,53.79999923706055,52.619998931884766,53.060001373291016,53.31999969482422,7922300.0,52.841644287109375
2016-07-15,52.939998626708984,51.84000015258789,52.63999938964844,52.70000076293945,10715400.0,52.227203369140625
2016-07-18,53.43000030517578,52.77000045776367,53.349998474121094,52.970001220703125,6324800.0,52.494781494140625
2016-07-19,53.72999954223633,52.84000015258789,52.939998626708984,53.52000045776367,9566300.0,53.039852142333984
2016-07-20,54.5099983215332,53.47999954223633,53.70000076293945,54.220001220703125,7411500.0,53.73357009887695
2016-07-21,54.27000045776367,53.040000915527344,54.099998474121094,53.220001220703125,9032700.0,52.74253845214844
2016-07-22,54.66999816894531,53.02000045776367,53.40999984741211,54.66999816894531,7894200.0,54.179534912109375
2016-07-25,55.810001373291016,54.7599983215332,55.0,55.68000030517578,7813200.0,55.18046569824219
2016-07-26,56.91999816894531,56.09000015258789,56.16999816894531,56.630001068115234,12862700.0,56.121944427490234
2016-07-27,57.220001220703125,55.720001220703125,57.119998931884766,56.060001373291016,11122600.0,55.557064056396484
2016-07-28,56.599998474121094,56.0099983215332,56.189998626708984,56.18000030517578,5547900.0,55.67598342895508
2016-07-29,57.25,55.380001068115234,56.38999938964844,57.099998474121094,10239700.0,56.587730407714844
2016-08-01,57.54999923706055,56.36000061035156,57.34000015258789,56.72999954223633,7528000.0,56.221046447753906
2016-08-02,57.029998779296875,55.5,57.0,56.040000915527344,7068700.0,55.5372428894043
2016-08-03,56.29999923706055,55.65999984741211,55.970001220703125,56.189998626708984,7495700.0,55.68589401245117
2016-08-04,57.4900016784668,56.349998474121094,56.459999084472656,57.22999954223633,6788000.0,56.71656036376953
2016-08-05,58.22999954223633,57.61000061035156,57.88999938964844,58.20000076293945,9289700.0,57.67786407470703
2016-08-08,59.13999938964844,58.119998931884766,59.0,58.7400016784668,7626600.0,58.21302032470703
2016-08-09,59.459999084472656,58.7400016784668,59.029998779296875,58.88999938964844,9308600.0,58.36166763305664
2016-08-10,59.5,58.31999969482422,59.40999984741211,58.5099983215332,9393500.0,57.985069274902344
2016-08-11,59.95000076293945,58.70000076293945,58.81999969482422,59.70000076293945,15741200.0,59.164398193359375
2016-08-12,63.380001068115234,60.630001068115234,61.900001525878906,63.040000915527344,35643600.0,62.47444534301758
2016-08-15,63.5,62.130001068115234,63.11000061035156,62.97999954223633,14332600.0,62.414974212646484
2016-08-16,62.9900016784668,62.40999984741211,62.88999938964844,62.599998474121094,7191300.0,62.03838348388672
2016-08-17,62.7400016784668,60.65999984741211,62.599998474121094,61.150001525878906,14880300.0,60.60139846801758
2016-08-18,62.20000076293945,60.81999969482422,61.060001373291016,62.099998474121094,8292100.0,61.542877197265625
2016-08-19,62.72999954223633,61.79999923706055,62.06999969482422,62.2599983215332,7289000.0,61.701438903808594
2016-08-22,62.61000061035156,61.709999084472656,62.45000076293945,62.52000045776367,6118700.0,61.959102630615234
2016-08-23,63.31999969482422,62.72999954223633,63.040000915527344,62.90999984741211,8494100.0,62.46049499511719
2016-08-24,63.15999984741211,61.650001525878906,63.130001068115234,61.939998626708984,7461200.0,61.49742889404297
2016-08-25,61.9900016784668,60.7599983215332,61.959999084472656,61.529998779296875,10150800.0,61.090354919433594
2016-08-26,62.380001068115234,61.20000076293945,61.689998626708984,62.029998779296875,7500600.0,61.58678436279297
2016-08-29,62.529998779296875,61.88999938964844,62.279998779296875,61.9900016784668,6848800.0,61.54707336425781
2016-08-30,62.2400016784668,61.459999084472656,61.90999984741211,61.630001068115234,7138600.0,61.189640045166016
2016-08-31,61.91999816894531,61.15999984741211,61.75,61.34000015258789,9713600.0,60.90171432495117
2016-09-01,63.380001068115234,61.34000015258789,61.38999938964844,63.150001525878906,10712300.0,62.69878387451172
2016-09-02,63.349998474121094,61.81999969482422,63.279998779296875,62.529998779296875,8078700.0,62.08320999145508
2016-09-06,63.119998931884766,62.43000030517578,62.75,63.119998931884766,7670300.0,62.66899490356445
2016-09-07,63.22999954223633,61.83000183105469,62.91999816894531,62.189998626708984,9949700.0,61.745635986328125
2016-09-08,62.7400016784668,61.41999816894531,62.130001068115234,62.63999938964844,7872500.0,62.192420959472656
2016-09-09,62.29999923706055,59.0,61.95000076293945,59.52000045776367,17444000.0,59.09471893310547
2016-09-12,60.869998931884766,57.31999969482422,58.72999954223633,60.75,14956500.0,60.31593322753906
2016-09-13,61.29999923706055,59.529998779296875,60.599998474121094,59.869998931884766,11794200.0,59.44221878051758
2016-09-14,60.599998474121094,59.5099983215332,60.0099983215332,60.400001525878906,7976200.0,59.96843338012695
2016-09-15,62.7599983215332,60.36000061035156,60.5,62.689998626708984,12880300.0,62.2420654296875
2016-09-16,63.25,62.119998931884766,62.90999984741211,62.84000015258789,22561100.0,62.3909912109375
2016-09-19,65.26000213623047,63.209999084472656,63.5,63.66999816894531,10407000.0,63.215065002441406
2016-09-20,64.4000015258789,62.7400016784668,64.4000015258789,63.09000015258789,8277800.0,62.63921356201172
2016-09-21,64.9800033569336,63.27000045776367,63.279998779296875,64.86000061035156,8405300.0,64.39656829833984
2016-09-22,65.44000244140625,64.6500015258789,65.23999786376953,65.0199966430664,7718300.0,64.555419921875
2016-09-23,65.29000091552734,64.66000366210938,65.0999984741211,64.94999694824219,6903300.0,64.48592376708984
2016-09-26,64.5999984741211,63.529998779296875,64.20999908447266,64.33999633789062,5751000.0,63.88027572631836
2016-09-27,66.63999938964844,64.05999755859375,64.08999633789062,66.54000091552734,10068800.0,66.0645523071289
2016-09-28,66.83000183105469,65.93000030517578,66.63999938964844,66.77999877929688,7994700.0,66.30284881591797
2016-09-29,67.61000061035156,66.05000305175781,66.66999816894531,67.4000015258789,8417100.0,66.91841125488281
2016-09-30,69.19000244140625,67.37000274658203,67.7699966430664,68.5199966430664,10748300.0,68.03041076660156
2016-10-03,69.51000213623047,68.33000183105469,68.5199966430664,68.44999694824219,6064900.0,67.96090698242188
2016-10-04,69.69999694824219,67.79000091552734,68.55000305175781,68.30000305175781,7040600.0,67.8119888305664
2016-10-05,69.58000183105469,68.0199966430664,68.87999725341797,68.2300033569336,7636000.0,67.74247741699219
2016-10-06,67.83000183105469,66.26000213623047,67.41000366210938,67.33999633789062,9005300.0,66.85884094238281
2016-10-07,67.97000122070312,66.66000366210938,67.79000091552734,66.8499984741211,7156500.0,66.3723373413086
2016-10-10,67.55999755859375,66.47000122070312,67.19999694824219,67.0999984741211,7183200.0,66.62055969238281
2016-10-11,66.9800033569336,65.62000274658203,66.87999725341797,66.12999725341797,9713500.0,65.65748596191406
2016-10-12,66.77999877929688,65.30999755859375,65.86000061035156,66.43000030517578,10498000.0,65.9553451538086
2016-10-13,65.80000305175781,63.70000076293945,65.6500015258789,65.3499984741211,9752900.0,64.88306427001953
2016-10-14,66.5999984741211,65.5999984741211,66.1500015258789,65.98999786376953,8265900.0,65.51848602294922
2016-10-17,66.5999984741211,65.5199966430664,65.9800033569336,65.61000061035156,4883200.0,65.14120483398438
2016-10-18,66.98999786376953,66.25,66.5199966430664,66.61000061035156,6713500.0,66.1340560913086
2016-10-19,66.77999877929688,65.81999969482422,66.16000366210938,66.47000122070312,4976500.0,65.99505615234375
2016-10-20,67.94999694824219,66.30000305175781,67.25,67.7300033569336,7802100.0,67.24606323242188
2016-10-21,67.66000366210938,66.9000015258789,67.48999786376953,67.54000091552734,6987700.0,67.05741119384766
2016-10-24,70.79000091552734,67.98999786376953,68.0,70.70999908447266,8495900.0,70.20475769042969
2016-10-25,72.30000305175781,70.25,70.58999633789062,71.87000274658203,9936500.0,71.35647583007812
2016-10-26,72.94999694824219,71.19999694824219,71.2699966430664,72.16000366210938,8344800.0,71.64440155029297
2016-10-27,72.8499984741211,70.38999938964844,72.70999908447266,70.68000030517578,9716600.0,70.17497253417969
2016-10-28,72.0999984741211,70.43000030517578,71.0199966430664,70.55999755859375,7271400.0,70.05583190917969
2016-10-31,71.62999725341797,70.75,70.79000091552734,71.16000366210938,6309700.0,70.65154266357422
2016-11-01,71.80999755859375,68.29000091552734,71.41999816894531,69.05000305175781,11830600.0,68.5566177368164
2016-11-02,70.5199966430664,68.63999938964844,69.58000183105469,68.76000213623047,7396200.0,68.26870727539062
2016-11-03,69.13999938964844,66.63999938964844,69.08000183105469,67.95999908447266,7741600.0,67.47441101074219
2016-11-04,68.7300033569336,66.58000183105469,67.51000213623047,67.56999969482422,8219500.0,67.08720397949219
2016-11-07,71.72000122070312,69.5,69.55000305175781,71.2699966430664,12189500.0,70.7607650756836
2016-11-08,71.7699966430664,70.5,71.54000091552734,71.16000366210938,10717500.0,70.65154266357422
2016-11-09,70.9000015258789,68.72000122070312,69.2300033569336,69.95999908447266,11413300.0,69.46012878417969
2016-11-10,71.5,66.76000213623047,71.48999786376953,67.7699966430664,21732000.0,67.2857666015625
2016-11-11,88.7699966430664,78.5,79.51000213623047,87.97000122070312,54383600.0,87.34143829345703
2016-11-14,88.19000244140625,83.62000274658203,88.08999633789062,83.63999938964844,33702100.0,83.0423812866211
2016-11-15,87.44999694824219,83.93000030517578,84.29000091552734,86.19000244140625,15652300.0,85.57415771484375
2016-11-16,92.55999755859375,86.3499984741211,87.33999633789062,91.62999725341797,24676400.0,90.97528076171875
2016-11-17,94.79000091552734,90.6500015258789,92.30999755859375,92.38999938964844,20824700.0,91.7298583984375
2016-11-18,94.33000183105469,91.80000305175781,92.38999938964844,93.36000061035156,14401500.0,92.69292449951172
2016-11-21,94.3499984741211,92.4000015258789,94.08999633789062,92.9800033569336,10910900.0,92.31563568115234
2016-11-22,93.73999786376953,92.37999725341797,93.30000305175781,93.6500015258789,8259200.0,92.98085021972656
2016-11-23,95.25,92.7699966430664,93.72000122070312,93.97000122070312,11044000.0,93.43824768066406
2016-11-25,95.0999984741211,93.41000366210938,94.41999816894531,94.16000366210938,4889100.0,93.62718200683594
2016-11-28,94.73999786376953,93.5999984741211,93.87000274658203,94.11000061035156,6968400.0,93.57745361328125
2016-11-29,94.44000244140625,92.52999877929688,94.0,93.25,11114200.0,92.72232055664062
2016-11-30,94.16000366210938,92.0999984741211,93.5999984741211,92.19999694824219,11012500.0,91.67826080322266
2016-12-01,92.16999816894531,84.7699966430664,92.0999984741211,87.63999938964844,25888100.0,87.1440658569336
2016-12-02,88.80000305175781,85.12000274658203,86.25,88.44999694824219,11957300.0,87.94947814941406
2016-12-05,92.61000061035156,89.0,89.98999786376953,91.87999725341797,15057100.0,91.36006927490234
2016-12-06,93.7300033569336,91.56999969482422,92.20999908447266,93.38999938964844,12469900.0,92.86153411865234
2016-12-07,95.30000305175781,92.0999984741211,92.83999633789062,95.06999969482422,12020100.0,94.53202056884766
2016-12-08,96.62000274658203,93.05000305175781,95.19000244140625,93.4800033569336,9538600.0,92.9510269165039
2016-12-09,94.2699966430664,90.70999908447266,94.19999694824219,91.81999969482422,9557800.0,91.3004150390625
2016-12-12,89.94999694824219,87.54000091552734,89.8499984741211,89.58999633789062,15033300.0,89.0830307006836
2016-12-13,92.29000091552734,90.05000305175781,90.08999633789062,91.16999816894531,9694900.0,90.65410614013672
2016-12-14,97.11000061035156,91.56999969482422,92.54000091552734,96.44999694824219,24599500.0,95.90421295166016
2016-12-15,99.94000244140625,96.5999984741211,96.9000015258789,98.70999908447266,18663700.0,98.15142059326172
2016-12-16,100.69999694824219,97.7300033569336,99.83000183105469,100.41000366210938,26861700.0,99.8418197631836
2016-12-19,102.44999694824219,99.0,99.69999694824219,101.62999725341797,18616400.0,101.0549087524414
2016-12-20,106.12999725341797,104.12000274658203,104.58000183105469,105.16999816894531,21201400.0,104.57487487792969
2016-12-21,105.94999694824219,103.70999908447266,105.63999938964844,105.83000183105469,14403400.0,105.23113250732422
2016-12-22,108.87000274658203,106.52999877929688,106.81999969482422,107.11000061035156,17965300.0,106.50389099121094
2016-12-23,109.83999633789062,106.2699966430664,106.37999725341797,109.77999877929688,16168700.0,109.15878295898438
2016-12-27,117.36000061035156,111.22000122070312,112.05999755859375,117.31999969482422,29856800.0,116.65612030029297
2016-12-28,119.93000030517578,108.69000244140625,119.5999984741211,109.25,57394100.0,108.63179016113281
2016-12-29,111.48999786376953,102.80000305175781,104.9000015258789,111.43000030517578,54036800.0,110.79945373535156
2016-12-30,111.91999816894531,106.30000305175781,111.3499984741211,106.73999786376953,30323300.0,106.135986328125
2017-01-03,106.37000274658203,99.37999725341797,104.4000015258789,102.01000213623047,37549900.0,101.43275451660156
2017-01-04,105.5,101.52999877929688,103.4000015258789,104.38999938964844,29980500.0,103.79928588867188
2017-01-05,105.81999969482422,101.05000305175781,104.52999877929688,101.73999786376953,24607400.0,101.1642837524414
2017-01-06,104.25,101.19999694824219,102.8499984741211,103.0999984741211,20571400.0,102.51658630371094
2017-01-09,108.0,103.5,103.5,107.27999877929688,22857700.0,106.67293548583984
2017-01-10,109.19000244140625,105.62999725341797,107.80999755859375,106.47000122070312,22023000.0,105.86750793457031
2017-01-11,106.19999694824219,104.1500015258789,106.0,105.16000366210938,13141600.0,104.56493377685547
2017-01-12,104.69999694824219,101.62000274658203,104.2300033569336,103.44000244140625,15640400.0,102.85466003417969
2017-01-13,105.0,103.05999755859375,103.5999984741211,103.43000030517578,11445500.0,102.84471893310547
2017-01-17,103.19999694824219,100.56999969482422,103.0,101.11000061035156,14497600.0,100.53784942626953
2017-01-18,103.2300033569336,99.11000061035156,100.23999786376953,102.94999694824219,16360600.0,102.36743927001953
2017-01-19,106.45999908447266,102.9800033569336,103.06999969482422,105.16000366210938,16121800.0,104.56493377685547
2017-01-20,106.80000305175781,103.12000274658203,106.08000183105469,104.01000213623047,12300600.0,103.42144012451172
2017-01-23,105.9000015258789,103.69999694824219,103.80000305175781,105.08999633789062,9247600.0,104.49532318115234
2017-01-24,107.58000183105469,104.9000015258789,105.5,107.33000183105469,10701300.0,106.72264862060547
2017-01-25,109.30000305175781,106.33000183105469,109.05000305175781,107.79000091552734,13069000.0,107.1800537109375
2017-01-26,109.94999694824219,106.69999694824219,107.9000015258789,109.6500015258789,11470000.0,109.02953338623047
